algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Bolha,50000,0,1,49999,0,0.000035
Coquetel,50000,0,1,49999,0,0.000032
Selecao,50000,0,1,1249975000,0,0.586015
Insercao,50000,0,1,49999,99998,0.000030
Shellsort,50000,0,1,569427,1138854,0.000401
Mergesort,50000,0,1,382512,1166976,0.000553
Heapsort,50000,0,1,1455438,2319912,0.002037
Quicksort,50000,0,1,947846,1436385,0.001440
QuicksortI,50000,0,1,702891,171321,0.000405
Introsort,50000,0,1,702891,171321,0.000339
Contagem,50000,0,1,49999,149999,0.000137
Balde,50000,0,1,99999,249999,0.001329
RadixsortC,50000,0,1,49999,549999,0.002090
RadixsortB,50000,0,1,49999,549999,0.004597
Bolha,50000,0,2,49999,0,0.000042
Coquetel,50000,0,2,49999,0,0.000031
Selecao,50000,0,2,1249975000,0,0.585227
Insercao,50000,0,2,49999,99998,0.000030
Shellsort,50000,0,2,569427,1138854,0.000404
Mergesort,50000,0,2,382512,1166976,0.000566
Heapsort,50000,0,2,1455438,2319912,0.001996
Quicksort,50000,0,2,961278,1539351,0.001454
QuicksortI,50000,0,2,702891,171321,0.000445
Introsort,50000,0,2,702891,171321,0.000342
Contagem,50000,0,2,49999,149999,0.000137
Balde,50000,0,2,99999,249999,0.001331
RadixsortC,50000,0,2,49999,549999,0.002089
RadixsortB,50000,0,2,49999,549999,0.004561
Bolha,50000,0,3,49999,0,0.000035
Coquetel,50000,0,3,49999,0,0.000032
Selecao,50000,0,3,1249975000,0,0.585138
Insercao,50000,0,3,49999,99998,0.000030
Shellsort,50000,0,3,569427,1138854,0.000398
Mergesort,50000,0,3,382512,1166976,0.000555
Heapsort,50000,0,3,1455438,2319912,0.002211
Quicksort,50000,0,3,950942,1638723,0.001453
QuicksortI,50000,0,3,702891,171321,0.000406
Introsort,50000,0,3,702891,171321,0.000346
Contagem,50000,0,3,49999,149999,0.000138
Balde,50000,0,3,99999,249999,0.001346
RadixsortC,50000,0,3,49999,549999,0.002090
RadixsortB,50000,0,3,49999,549999,0.004564
Bolha,50000,1,1,1249975000,3749925000,5.949482
Coquetel,50000,1,1,1249975000,3749925000,5.892151
Selecao,50000,1,1,1249975000,75000,0.526569
Insercao,50000,1,1,1249975000,1250074998,0.441969
Shellsort,50000,1,1,784918,1382612,0.000644
Mergesort,50000,1,1,401952,1568928,0.000794
Heapsort,50000,1,1,1366047,2096676,0.002207
Quicksort,50000,1,1,946669,1629948,0.001527
QuicksortI,50000,1,1,727881,196316,0.000434
Introsort,50000,1,1,727881,196316,0.000361
Contagem,50000,1,1,49999,100000,0.000139
Balde,50000,1,1,99999,200000,0.001827
RadixsortC,50000,1,1,49999,500000,0.002368
RadixsortB,50000,1,1,49999,500000,0.004530
Bolha,50000,1,2,1249975000,3749925000,5.947558
Coquetel,50000,1,2,1249975000,3749925000,5.878943
Selecao,50000,1,2,1249975000,75000,0.526954
Insercao,50000,1,2,1249975000,1250074998,0.442093
Shellsort,50000,1,2,784918,1382612,0.000610
Mergesort,50000,1,2,401952,1568928,0.000776
Heapsort,50000,1,2,1366047,2096676,0.002289
Quicksort,50000,1,2,960525,1635525,0.001584
QuicksortI,50000,1,2,727881,196316,0.000434
Introsort,50000,1,2,727881,196316,0.000355
Contagem,50000,1,2,49999,100000,0.000138
Balde,50000,1,2,99999,200000,0.001836
RadixsortC,50000,1,2,49999,500000,0.002088
RadixsortB,50000,1,2,49999,500000,0.004647
Bolha,50000,1,3,1249975000,3749925000,5.948438
Coquetel,50000,1,3,1249975000,3749925000,5.878213
Selecao,50000,1,3,1249975000,75000,0.526895
Insercao,50000,1,3,1249975000,1250074998,0.442142
Shellsort,50000,1,3,784918,1382612,0.000614
Mergesort,50000,1,3,401952,1568928,0.000777
Heapsort,50000,1,3,1366047,2096676,0.002198
Quicksort,50000,1,3,957854,1714323,0.001562
QuicksortI,50000,1,3,727881,196316,0.000432
Introsort,50000,1,3,727881,196316,0.000355
Contagem,50000,1,3,49999,100000,0.000138
Balde,50000,1,3,99999,200000,0.001840
RadixsortC,50000,1,3,49999,500000,0.002089
RadixsortB,50000,1,3,49999,500000,0.004554
Bolha,50000,2,1,1249936497,1878660456,5.394030
Coquetel,50000,2,1,941573970,1878660456,4.783531
Selecao,50000,2,1,1249975000,149955,0.588676
Insercao,50000,2,1,626270145,626320150,0.220548
Shellsort,50000,2,1,1181027,1774122,0.003795
Mergesort,50000,2,1,718517,1530624,0.003025
Heapsort,50000,2,1,1410118,2213073,0.003484
Quicksort,50000,2,1,963027,1700367,0.002873
QuicksortI,50000,2,1,1172932,455166,0.002411
Introsort,50000,2,1,1008227,395419,0.002230
Contagem,50000,2,1,49999,100008,0.282629
Balde,50000,2,1,102344,202353,0.002619
RadixsortC,50000,2,1,49999,800008,0.003879
RadixsortB,50000,2,1,49999,800008,0.009325
Bolha,50000,2,2,1249960635,1882401132,5.392764
Coquetel,50000,2,2,944497597,1882401132,4.788348
Selecao,50000,2,2,1249975000,149970,0.588277
Insercao,50000,2,2,627517036,627567042,0.221142
Shellsort,50000,2,2,1178861,1772074,0.003813
Mergesort,50000,2,2,718178,1530188,0.003025
Heapsort,50000,2,2,1409494,2211756,0.003518
Quicksort,50000,2,2,903756,1575780,0.002877
QuicksortI,50000,2,2,1173068,490602,0.002397
Introsort,50000,2,2,1017201,393405,0.002217
Contagem,50000,2,2,49999,100012,0.283899
Balde,50000,2,2,102292,202305,0.002607
RadixsortC,50000,2,2,49999,800012,0.003883
RadixsortB,50000,2,2,49999,800012,0.009363
Bolha,50000,2,3,1249869889,1870540515,5.355140
Coquetel,50000,2,3,938062224,1870540515,4.762093
Selecao,50000,2,3,1249975000,149958,0.589243
Insercao,50000,2,3,623563493,623613503,0.225357
Shellsort,50000,2,3,1179346,1772255,0.003814
Mergesort,50000,2,3,718392,1530478,0.003024
Heapsort,50000,2,3,1410206,2213364,0.003507
Quicksort,50000,2,3,956809,1620459,0.002934
QuicksortI,50000,2,3,1094031,450591,0.002354
Introsort,50000,2,3,1005083,392114,0.002191
Contagem,50000,2,3,49999,100011,0.282177
Balde,50000,2,3,102299,202311,0.002601
RadixsortC,50000,2,3,49999,800011,0.003882
RadixsortB,50000,2,3,49999,800011,0.009393
Shellsort,50000,3,1,944059,1532970,0.001032
Mergesort,50000,3,1,493555,1282327,0.000660
Heapsort,50000,3,1,1403546,2181354,0.002504
Quicksort,50000,3,1,919220,1569000,0.001833
QuicksortI,50000,3,1,2391313,334243,0.001798
Introsort,50000,3,1,2010100,854005,0.001715
Shellsort,50000,3,2,944059,1532970,0.001018
Mergesort,50000,3,2,493555,1282327,0.000661
Heapsort,50000,3,2,1403546,2181354,0.002520
Quicksort,50000,3,2,919220,1569000,0.001829
QuicksortI,50000,3,2,2391313,334243,0.001786
Introsort,50000,3,2,2010100,854005,0.001683
Shellsort,50000,3,3,944059,1532970,0.000992
Mergesort,50000,3,3,493555,1282327,0.000665
Heapsort,50000,3,3,1403546,2181354,0.002523
Quicksort,50000,3,3,919220,1569000,0.001837
QuicksortI,50000,3,3,2391313,334243,0.001784
Introsort,50000,3,3,2010100,854005,0.001704
Bolha,60000,0,1,59999,0,0.000042
Coquetel,60000,0,1,59999,0,0.000037
Selecao,60000,0,1,1799970000,0,0.842038
Insercao,60000,0,1,59999,119998,0.000036
Shellsort,60000,0,1,699427,1398854,0.000492
Mergesort,60000,0,1,469008,1423472,0.000673
Heapsort,60000,0,1,1772744,2824248,0.002450
Quicksort,60000,0,1,1108839,1959957,0.001727
QuicksortI,60000,0,1,843483,201913,0.000477
Introsort,60000,0,1,843483,201913,0.000408
Contagem,60000,0,1,59999,179999,0.000177
Balde,60000,0,1,119999,299999,0.001685
RadixsortC,60000,0,1,59999,659999,0.002924
RadixsortB,60000,0,1,59999,659999,0.005214
Bolha,60000,0,2,59999,0,0.000042
Coquetel,60000,0,2,59999,0,0.000038
Selecao,60000,0,2,1799970000,0,0.842331
Insercao,60000,0,2,59999,119998,0.000036
Shellsort,60000,0,2,699427,1398854,0.000492
Mergesort,60000,0,2,469008,1423472,0.000671
Heapsort,60000,0,2,1772744,2824248,0.002461
Quicksort,60000,0,2,1103997,1865457,0.001809
QuicksortI,60000,0,2,843483,201913,0.000467
Introsort,60000,0,2,843483,201913,0.000399
Contagem,60000,0,2,59999,179999,0.000177
Balde,60000,0,2,119999,299999,0.001607
RadixsortC,60000,0,2,59999,659999,0.002528
RadixsortB,60000,0,2,59999,659999,0.005100
Bolha,60000,0,3,59999,0,0.000042
Coquetel,60000,0,3,59999,0,0.000037
Selecao,60000,0,3,1799970000,0,0.842167
Insercao,60000,0,3,59999,119998,0.000036
Shellsort,60000,0,3,699427,1398854,0.000489
Mergesort,60000,0,3,469008,1423472,0.000665
Heapsort,60000,0,3,1772744,2824248,0.002439
Quicksort,60000,0,3,1216367,2088783,0.001683
QuicksortI,60000,0,3,843483,201913,0.000480
Introsort,60000,0,3,843483,201913,0.000410
Contagem,60000,0,3,59999,179999,0.000180
Balde,60000,0,3,119999,299999,0.001617
RadixsortC,60000,0,3,59999,659999,0.002530
RadixsortB,60000,0,3,59999,659999,0.005103
Bolha,60000,1,1,1799970000,5399910000,8.563965
Coquetel,60000,1,1,1799970000,5399910000,8.484688
Selecao,60000,1,1,1799970000,90000,0.758704
Insercao,60000,1,1,1799970000,1800089998,0.636733
Shellsort,60000,1,1,952805,1681986,0.000724
Mergesort,60000,1,1,485456,1908928,0.000926
Heapsort,60000,1,1,1670717,2564382,0.002691
Quicksort,60000,1,1,1154681,1784400,0.002022
QuicksortI,60000,1,1,873475,231910,0.000500
Introsort,60000,1,1,873475,231910,0.000417
Contagem,60000,1,1,59999,120000,0.000182
Balde,60000,1,1,119999,240000,0.002252
RadixsortC,60000,1,1,59999,600000,0.003142
RadixsortB,60000,1,1,59999,600000,0.005130
Bolha,60000,1,2,1799970000,5399910000,8.563124
Coquetel,60000,1,2,1799970000,5399910000,8.483285
Selecao,60000,1,2,1799970000,90000,0.758229
Insercao,60000,1,2,1799970000,1800089998,0.637071
Shellsort,60000,1,2,952805,1681986,0.000737
Mergesort,60000,1,2,485456,1908928,0.000942
Heapsort,60000,1,2,1670717,2564382,0.002695
Quicksort,60000,1,2,1185316,2200971,0.001865
QuicksortI,60000,1,2,873475,231910,0.000500
Introsort,60000,1,2,873475,231910,0.000415
Contagem,60000,1,2,59999,120000,0.000186
Balde,60000,1,2,119999,240000,0.002311
RadixsortC,60000,1,2,59999,600000,0.002526
RadixsortB,60000,1,2,59999,600000,0.005142
Bolha,60000,1,3,1799970000,5399910000,8.563066
Coquetel,60000,1,3,1799970000,5399910000,8.483673
Selecao,60000,1,3,1799970000,90000,0.758178
Insercao,60000,1,3,1799970000,1800089998,0.636711
Shellsort,60000,1,3,952805,1681986,0.000729
Mergesort,60000,1,3,485456,1908928,0.000945
Heapsort,60000,1,3,1670717,2564382,0.002689
Quicksort,60000,1,3,1103684,1979982,0.001893
QuicksortI,60000,1,3,873475,231910,0.000533
Introsort,60000,1,3,873475,231910,0.000418
Contagem,60000,1,3,59999,120000,0.000178
Balde,60000,1,3,119999,240000,0.002259
RadixsortC,60000,1,3,59999,600000,0.002526
RadixsortB,60000,1,3,59999,600000,0.005154
Bolha,60000,2,1,1799966597,2689862097,7.828787
Coquetel,60000,2,1,1347280995,2689862097,6.819481
Selecao,60000,2,1,1799970000,179958,0.847010
Insercao,60000,2,1,896680686,896740697,0.316308
Shellsort,60000,2,1,1444262,2171961,0.004602
Mergesort,60000,2,1,877261,1866866,0.003724
Heapsort,60000,2,1,1721582,2700099,0.004376
Quicksort,60000,2,1,1118400,1857141,0.003408
QuicksortI,60000,2,1,1361801,564095,0.002895
Introsort,60000,2,1,1197288,478396,0.002726
Contagem,60000,2,1,59999,120012,0.282650
Balde,60000,2,1,122683,242696,0.003243
RadixsortC,60000,2,1,59999,960012,0.004662
RadixsortB,60000,2,1,59999,960012,0.011472
Bolha,60000,2,2,1799944575,2701934301,7.821594
Coquetel,60000,2,2,1351453775,2701934301,6.918393
Selecao,60000,2,2,1799970000,179973,0.846943
Insercao,60000,2,2,900704751,900764765,0.317471
Shellsort,60000,2,2,1448417,2176177,0.004644
Mergesort,60000,2,2,877319,1867141,0.003721
Heapsort,60000,2,2,1721562,2700102,0.004271
Quicksort,60000,2,2,1185483,1881867,0.003501
QuicksortI,60000,2,2,1395281,552853,0.002925
Introsort,60000,2,2,1248702,476818,0.002717
Contagem,60000,2,2,59999,120013,0.281492
Balde,60000,2,2,122817,242831,0.003257
RadixsortC,60000,2,2,59999,960013,0.004659
RadixsortB,60000,2,2,59999,960013,0.011509
Bolha,60000,2,3,1799936847,2704109151,7.859833
Coquetel,60000,2,3,1356977505,2704109151,6.854365
Selecao,60000,2,3,1799970000,179967,0.847013
Insercao,60000,2,3,901429704,901489715,0.317791
Shellsort,60000,2,3,1448215,2176172,0.004598
Mergesort,60000,2,3,877370,1867246,0.003733
Heapsort,60000,2,3,1721138,2698677,0.004335
Quicksort,60000,2,3,1152799,1945833,0.003413
QuicksortI,60000,2,3,1373033,564649,0.002882
Introsort,60000,2,3,1213983,477020,0.002657
Contagem,60000,2,3,59999,120014,0.281179
Balde,60000,2,3,122692,242707,0.003202
RadixsortC,60000,2,3,59999,960014,0.004662
RadixsortB,60000,2,3,59999,960014,0.011421
Shellsort,60000,3,1,1123476,1846744,0.001175
Mergesort,60000,3,1,604675,1565947,0.000797
Heapsort,60000,3,1,1711742,2659422,0.003023
Quicksort,60000,3,1,1151893,1927428,0.002186
QuicksortI,60000,3,1,2778448,405709,0.002045
Introsort,60000,3,1,2522313,1191838,0.002156
Shellsort,60000,3,2,1123476,1846744,0.001145
Mergesort,60000,3,2,604675,1565947,0.000814
Heapsort,60000,3,2,1711742,2659422,0.003028
Quicksort,60000,3,2,1151893,1927428,0.002184
QuicksortI,60000,3,2,2778448,405709,0.002053
Introsort,60000,3,2,2522313,1191838,0.002147
Shellsort,60000,3,3,1123476,1846744,0.001158
Mergesort,60000,3,3,604675,1565947,0.000808
Heapsort,60000,3,3,1711742,2659422,0.003042
Quicksort,60000,3,3,1151893,1927428,0.002186
QuicksortI,60000,3,3,2778448,405709,0.002054
Introsort,60000,3,3,2522313,1191838,0.002165
Bolha,70000,0,1,69999,0,0.000049
Coquetel,70000,0,1,69999,0,0.000043
Selecao,70000,0,1,2449965000,0,1.146388
Insercao,70000,0,1,69999,139998,0.000042
Shellsort,70000,0,1,829427,1658854,0.000587
Mergesort,70000,0,1,555200,1684128,0.000795
Heapsort,70000,0,1,2099178,3342906,0.002849
Quicksort,70000,0,1,1352823,2268318,0.002048
QuicksortI,70000,0,1,983147,226057,0.000565
Introsort,70000,0,1,983147,226057,0.000480
Contagem,70000,0,1,69999,209999,0.000216
Balde,70000,0,1,139999,349999,0.001872
RadixsortC,70000,0,1,69999,769999,0.002965
RadixsortB,70000,0,1,69999,769999,0.006650
Bolha,70000,0,2,69999,0,0.000049
Coquetel,70000,0,2,69999,0,0.000044
Selecao,70000,0,2,2449965000,0,1.146406
Insercao,70000,0,2,69999,139998,0.000043
Shellsort,70000,0,2,829427,1658854,0.000587
Mergesort,70000,0,2,555200,1684128,0.000797
Heapsort,70000,0,2,2099178,3342906,0.002885
Quicksort,70000,0,2,1400365,2545725,0.002037
QuicksortI,70000,0,2,983147,226057,0.000564
Introsort,70000,0,2,983147,226057,0.000473
Contagem,70000,0,2,69999,209999,0.000220
Balde,70000,0,2,139999,349999,0.001966
RadixsortC,70000,0,2,69999,769999,0.002963
RadixsortB,70000,0,2,69999,769999,0.006686
Bolha,70000,0,3,69999,0,0.000049
Coquetel,70000,0,3,69999,0,0.000043
Selecao,70000,0,3,2449965000,0,1.146350
Insercao,70000,0,3,69999,139998,0.000043
Shellsort,70000,0,3,829427,1658854,0.000580
Mergesort,70000,0,3,555200,1684128,0.000787
Heapsort,70000,0,3,2099178,3342906,0.002909
Quicksort,70000,0,3,1460008,2651343,0.001981
QuicksortI,70000,0,3,983147,226057,0.000563
Introsort,70000,0,3,983147,226057,0.000474
Contagem,70000,0,3,69999,209999,0.000217
Balde,70000,0,3,139999,349999,0.001997
RadixsortC,70000,0,3,69999,769999,0.002957
RadixsortB,70000,0,3,69999,769999,0.006696
Bolha,70000,1,1,2449965000,7349895000,11.658613
Coquetel,70000,1,1,2449965000,7349895000,11.546570
Selecao,70000,1,1,2449965000,105000,1.031580
Insercao,70000,1,1,2449965000,2450104998,0.866931
Shellsort,70000,1,1,1129214,1995446,0.000862
Mergesort,70000,1,1,573728,2257856,0.001058
Heapsort,70000,1,1,1978603,3038046,0.003189
Quicksort,70000,1,1,1336663,2415375,0.002258
QuicksortI,70000,1,1,1018135,261065,0.000590
Introsort,70000,1,1,1018135,261065,0.000493
Contagem,70000,1,1,69999,140000,0.000216
Balde,70000,1,1,139999,280000,0.002665
RadixsortC,70000,1,1,69999,700000,0.003612
RadixsortB,70000,1,1,69999,700000,0.006635
Bolha,70000,1,2,2449965000,7349895000,11.668183
Coquetel,70000,1,2,2449965000,7349895000,11.551490
Selecao,70000,1,2,2449965000,105000,1.125334
Insercao,70000,1,2,2449965000,2450104998,0.867650
Shellsort,70000,1,2,1129214,1995446,0.000908
Mergesort,70000,1,2,573728,2257856,0.001065
Heapsort,70000,1,2,1978603,3038046,0.003132
Quicksort,70000,1,2,1333864,2260278,0.002224
QuicksortI,70000,1,2,1018135,261065,0.000597
Introsort,70000,1,2,1018135,261065,0.000487
Contagem,70000,1,2,69999,140000,0.000219
Balde,70000,1,2,139999,280000,0.002645
RadixsortC,70000,1,2,69999,700000,0.003618
RadixsortB,70000,1,2,69999,700000,0.006573
Bolha,70000,1,3,2449965000,7349895000,11.657494
Coquetel,70000,1,3,2449965000,7349895000,11.546670
Selecao,70000,1,3,2449965000,105000,1.032381
Insercao,70000,1,3,2449965000,2450104998,0.867335
Shellsort,70000,1,3,1129214,1995446,0.000863
Mergesort,70000,1,3,573728,2257856,0.001059
Heapsort,70000,1,3,1978603,3038046,0.003122
Quicksort,70000,1,3,1339581,2435988,0.002257
QuicksortI,70000,1,3,1018135,261065,0.000590
Introsort,70000,1,3,1018135,261065,0.000507
Contagem,70000,1,3,69999,140000,0.000220
Balde,70000,1,3,139999,280000,0.002665
RadixsortC,70000,1,3,69999,700000,0.003307
RadixsortB,70000,1,3,69999,700000,0.006607
Bolha,70000,2,1,2449955684,3670679781,10.728039
Coquetel,70000,2,1,1842512060,3670679781,9.334965
Selecao,70000,2,1,2449965000,209967,1.151266
Insercao,70000,2,1,1223629918,1223699925,0.432061
Shellsort,70000,2,1,1716432,2579405,0.005499
Mergesort,70000,2,1,1039165,2209336,0.004417
Heapsort,70000,2,1,2038513,3194553,0.005136
Quicksort,70000,2,1,1258559,2247342,0.004102
QuicksortI,70000,2,1,1658662,664534,0.003405
Introsort,70000,2,1,1529195,557525,0.003180
Contagem,70000,2,1,69999,140006,0.279592
Balde,70000,2,1,143321,283328,0.003853
RadixsortC,70000,2,1,69999,1120006,0.005450
RadixsortB,70000,2,1,69999,1120006,0.013679
Bolha,70000,2,2,2449909389,3670220469,10.694937
Coquetel,70000,2,2,1840034799,3670220469,9.415046
Selecao,70000,2,2,2449965000,209964,1.151894
Insercao,70000,2,2,1223476810,1223546821,0.431999
Shellsort,70000,2,2,1716118,2578951,0.005468
Mergesort,70000,2,2,1038956,2209062,0.004400
Heapsort,70000,2,2,2038351,3194721,0.005078
Quicksort,70000,2,2,1345398,2360496,0.004146
QuicksortI,70000,2,2,1650876,674646,0.003490
Introsort,70000,2,2,1433190,560629,0.003220
Contagem,70000,2,2,69999,140011,0.278734
Balde,70000,2,2,143309,283321,0.003801
RadixsortC,70000,2,2,69999,1120011,0.006268
RadixsortB,70000,2,2,69999,1120011,0.013591
Bolha,70000,2,3,2449918640,3668258334,10.754001
Coquetel,70000,2,3,1843417965,3668258334,9.389216
Selecao,70000,2,3,2449965000,209955,1.153853
Insercao,70000,2,3,1222822770,1222892776,0.431705
Shellsort,70000,2,3,1716730,2579463,0.005507
Mergesort,70000,2,3,1038840,2208896,0.004422
Heapsort,70000,2,3,2038780,3194841,0.005162
Quicksort,70000,2,3,1313186,2278359,0.004140
QuicksortI,70000,2,3,1656307,664467,0.003407
Introsort,70000,2,3,1469073,559507,0.003221
Contagem,70000,2,3,69999,140018,0.278511
Balde,70000,2,3,143288,283307,0.003810
RadixsortC,70000,2,3,69999,1120018,0.005442
RadixsortB,70000,2,3,69999,1120018,0.013581
Shellsort,70000,3,1,1354051,2218172,0.001394
Mergesort,70000,3,1,715571,1852691,0.000933
Heapsort,70000,3,1,2021286,3136380,0.003572
Quicksort,70000,3,1,1353051,2166666,0.002544
QuicksortI,70000,3,1,3366841,475842,0.002500
Introsort,70000,3,1,3007874,1378141,0.002570
Shellsort,70000,3,2,1354051,2218172,0.001477
Mergesort,70000,3,2,715571,1852691,0.000940
Heapsort,70000,3,2,2021286,3136380,0.003511
Quicksort,70000,3,2,1353051,2166666,0.002526
QuicksortI,70000,3,2,3366841,475842,0.002491
Introsort,70000,3,2,3007874,1378141,0.002573
Shellsort,70000,3,3,1354051,2218172,0.001612
Mergesort,70000,3,3,715571,1852691,0.000944
Heapsort,70000,3,3,2021286,3136380,0.003594
Quicksort,70000,3,3,1353051,2166666,0.002544
QuicksortI,70000,3,3,3366841,475842,0.002577
Introsort,70000,3,3,3007874,1378141,0.002576
Bolha,80000,0,1,79999,0,0.000056
Coquetel,80000,0,1,79999,0,0.000050
Selecao,80000,0,1,3199960000,0,1.498409
Insercao,80000,0,1,79999,159998,0.000049
Shellsort,80000,0,1,959427,1918854,0.000674
Mergesort,80000,0,1,636864,1945792,0.000913
Heapsort,80000,0,1,2436967,3879450,0.003313
Quicksort,80000,0,1,1554733,2848728,0.002328
QuicksortI,80000,0,1,1206011,282873,0.000704
Introsort,80000,0,1,1206011,282873,0.000596
Contagem,80000,0,1,79999,239999,0.000258
Balde,80000,0,1,159999,399999,0.002251
RadixsortC,80000,0,1,79999,879999,0.003411
RadixsortB,80000,0,1,79999,879999,0.007258
Bolha,80000,0,2,79999,0,0.000056
Coquetel,80000,0,2,79999,0,0.000049
Selecao,80000,0,2,3199960000,0,1.498535
Insercao,80000,0,2,79999,159998,0.000049
Shellsort,80000,0,2,959427,1918854,0.000674
Mergesort,80000,0,2,636864,1945792,0.000914
Heapsort,80000,0,2,2436967,3879450,0.003278
Quicksort,80000,0,2,1598523,2957805,0.002450
QuicksortI,80000,0,2,1206011,282873,0.000695
Introsort,80000,0,2,1206011,282873,0.000626
Contagem,80000,0,2,79999,239999,0.000255
Balde,80000,0,2,159999,399999,0.002160
RadixsortC,80000,0,2,79999,879999,0.003407
RadixsortB,80000,0,2,79999,879999,0.007110
Bolha,80000,0,3,79999,0,0.000056
Coquetel,80000,0,3,79999,0,0.000049
Selecao,80000,0,3,3199960000,0,1.498282
Insercao,80000,0,3,79999,159998,0.000049
Shellsort,80000,0,3,959427,1918854,0.000675
Mergesort,80000,0,3,636864,1945792,0.000915
Heapsort,80000,0,3,2436967,3879450,0.003337
Quicksort,80000,0,3,1561601,2531244,0.002288
QuicksortI,80000,0,3,1206011,282873,0.000703
Introsort,80000,0,3,1206011,282873,0.000597
Contagem,80000,0,3,79999,239999,0.000255
Balde,80000,0,3,159999,399999,0.002289
RadixsortC,80000,0,3,79999,879999,0.003411
RadixsortB,80000,0,3,79999,879999,0.006929
Bolha,80000,1,1,3199960000,9599880000,15.226183
Coquetel,80000,1,1,3199960000,9599880000,15.050656
Selecao,80000,1,1,3199960000,120000,1.348358
Insercao,80000,1,1,3199960000,3200119998,1.132682
Shellsort,80000,1,1,1314096,2333798,0.001052
Mergesort,80000,1,1,672064,2617856,0.001291
Heapsort,80000,1,1,2292813,3522222,0.003621
Quicksort,80000,1,1,1554927,2770287,0.002549
QuicksortI,80000,1,1,1246002,322870,0.000758
Introsort,80000,1,1,1246002,322870,0.000620
Contagem,80000,1,1,79999,160000,0.000254
Balde,80000,1,1,159999,320000,0.003065
RadixsortC,80000,1,1,79999,800000,0.004256
RadixsortB,80000,1,1,79999,800000,0.006718
Bolha,80000,1,2,3199960000,9599880000,15.229754
Coquetel,80000,1,2,3199960000,9599880000,15.085438
Selecao,80000,1,2,3199960000,120000,1.347982
Insercao,80000,1,2,3199960000,3200119998,1.132840
Shellsort,80000,1,2,1314096,2333798,0.001027
Mergesort,80000,1,2,672064,2617856,0.001307
Heapsort,80000,1,2,2292813,3522222,0.003651
Quicksort,80000,1,2,1547574,2651289,0.002513
QuicksortI,80000,1,2,1246002,322870,0.000756
Introsort,80000,1,2,1246002,322870,0.000619
Contagem,80000,1,2,79999,160000,0.000257
Balde,80000,1,2,159999,320000,0.003087
RadixsortC,80000,1,2,79999,800000,0.003398
RadixsortB,80000,1,2,79999,800000,0.006722
Bolha,80000,1,3,3199960000,9599880000,15.229579
Coquetel,80000,1,3,3199960000,9599880000,15.070716
Selecao,80000,1,3,3199960000,120000,1.347675
Insercao,80000,1,3,3199960000,3200119998,1.132942
Shellsort,80000,1,3,1314096,2333798,0.001030
Mergesort,80000,1,3,672064,2617856,0.001313
Heapsort,80000,1,3,2292813,3522222,0.003635
Quicksort,80000,1,3,1602645,2753103,0.002527
QuicksortI,80000,1,3,1246002,322870,0.000746
Introsort,80000,1,3,1246002,322870,0.000618
Contagem,80000,1,3,79999,160000,0.000259
Balde,80000,1,3,159999,320000,0.003086
RadixsortC,80000,1,3,79999,800000,0.003397
RadixsortB,80000,1,3,79999,800000,0.006698
Bolha,80000,2,1,3199958047,4808563113,14.015357
Coquetel,80000,2,1,2396736760,4808563113,12.319642
Selecao,80000,2,1,3199960000,239958,1.504155
Insercao,80000,2,1,1602934360,1603014369,0.566197
Shellsort,80000,2,1,1987228,2987393,0.006344
Mergesort,80000,2,1,1203410,2555835,0.005054
Heapsort,80000,2,1,2362467,3699750,0.005881
Quicksort,80000,2,1,1564863,2761941,0.004777
QuicksortI,80000,2,1,1939580,762626,0.004030
Introsort,80000,2,1,1671518,644254,0.003759
Contagem,80000,2,1,79999,160015,0.277180
Balde,80000,2,1,163608,323624,0.004531
RadixsortC,80000,2,1,79999,1280015,0.006278
RadixsortB,80000,2,1,79999,1280015,0.015721
Bolha,80000,2,2,3199920940,4807346415,14.051962
Coquetel,80000,2,2,2401778965,4807346415,12.270643
Selecao,80000,2,2,3199960000,239955,1.504025
Insercao,80000,2,2,1602528795,1602608803,0.566177
Shellsort,80000,2,2,1992645,2992941,0.006378
Mergesort,80000,2,2,1203384,2556121,0.005080
Heapsort,80000,2,2,2362793,3700569,0.005902
Quicksort,80000,2,2,1550929,2778954,0.004690
QuicksortI,80000,2,2,1936208,766016,0.004038
Introsort,80000,2,2,1730775,642801,0.003711
Contagem,80000,2,2,79999,160013,0.276928
Balde,80000,2,2,163672,323686,0.004772
RadixsortC,80000,2,2,79999,1280013,0.006227
RadixsortB,80000,2,2,79999,1280013,0.016433
Bolha,80000,2,3,3199939294,4808032611,14.111930
Coquetel,80000,2,3,2403216679,4808032611,12.228044
Selecao,80000,2,3,3199960000,239961,1.502845
Insercao,80000,2,3,1602757529,1602837535,0.566175
Shellsort,80000,2,3,1992923,2993360,0.006373
Mergesort,80000,2,3,1203914,2556442,0.005074
Heapsort,80000,2,3,2362655,3699975,0.005905
Quicksort,80000,2,3,1538999,2600898,0.004756
QuicksortI,80000,2,3,1818665,739603,0.004004
Introsort,80000,2,3,1627826,647045,0.003803
Contagem,80000,2,3,79999,160012,0.276937
Balde,80000,2,3,163848,323861,0.004749
RadixsortC,80000,2,3,79999,1280012,0.006217
RadixsortB,80000,2,3,79999,1280012,0.016674
Shellsort,80000,3,1,1577821,2565988,0.001675
