algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Radixsort C.,100000,2,3,0,1800000,0.007064
Radixsort B.,100000,2,3,0,1800000,0.018974
Bolha,100000,3,1,4999870200,7496833404,11.637468
Coquetel,100000,3,1,3750974790,7496833404,8.882906
Selecao,100000,3,1,4999950000,299973,2.694221
Insercao,100000,3,1,2499044459,2499144466,0.883832
Shellsort,100000,3,1,2542403,3811280,0.008476
Mergesort,100000,3,1,1536275,3260325,0.007256
Heapsort,100000,3,1,2950074,4725108,0.008444
Quicksort,100000,3,1,2297126,1128740,0.005802
Introsort,100000,3,1,1982845,843665,0.005493
Contagem,100000,3,1,99999,200011,0.002734
Balde,100000,3,1,203925,403937,0.006747
Radixsort C.,100000,3,1,0,1800000,0.005106
Radixsort B.,100000,3,1,0,1800000,0.032323
Bolha,100000,3,2,4999893384,7490032809,11.482236
Coquetel,100000,3,2,3743215955,7490032809,8.788504
Selecao,100000,3,2,4999950000,299961,2.630343
Insercao,100000,3,2,2496777592,2496877601,0.867296
Shellsort,100000,3,2,2534765,3803570,0.008210
Mergesort,100000,3,2,1536424,3260796,0.007196
Heapsort,100000,3,2,2950656,4725981,0.008090
Quicksort,100000,3,2,2327608,1097727,0.005525
Introsort,100000,3,2,1981275,841283,0.005440
Contagem,100000,3,2,99999,200013,0.002119
Balde,100000,3,2,203960,403974,0.006812
Radixsort C.,100000,3,2,0,1800000,0.005281
Radixsort B.,100000,3,2,0,1800000,0.026585
Bolha,100000,3,3,4999818159,7510150398,11.410937
Coquetel,100000,3,3,3754021679,7510150398,8.826605
Selecao,100000,3,3,4999950000,299961,2.543415
Insercao,100000,3,3,2503483452,2503583464,0.859062
Shellsort,100000,3,3,2544518,3813582,0.008007
Mergesort,100000,3,3,1536516,3260842,0.007066
Heapsort,100000,3,3,2949818,4724724,0.008096
Quicksort,100000,3,3,2219056,1087350,0.005618
Introsort,100000,3,3,1968875,845503,0.005452
Contagem,100000,3,3,99999,200015,0.001983
Balde,100000,3,3,204136,404152,0.006619
Radixsort C.,100000,3,3,0,1800000,0.004992
Radixsort B.,100000,3,3,0,1800000,0.027073
