algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo_ms
Coquetel,86000,2,3,3697957000,11093871000,6271.006691
Selecao,86000,2,3,3697957000,129000,1713.824736
Insercao,86000,2,3,3697957000,3698128998,1749.122558
Shellsort,86000,2,3,1478745,2589872,1.206186
Mergesort,86000,2,3,728992,2833856,1.398743
Quicksort,86000,2,3,2704901,5268549,5.528553
Heapsort,86000,2,3,2368758,3811134,5.003335
Contagem,86000,2,3,85999,172000,0.313804
Balde,86000,2,3,171999,344000,3.380255
Radixsort C.,86000,2,3,0,1548000,5.993218
Radixsort B.,86000,2,3,0,1548000,15.277571
Bolha,86000,3,1,3697957000,5551255233,9587.233374
Bolha c/ F.,86000,3,1,3697568479,5551255233,9412.568278
Coquetel,86000,3,1,2771284225,5551255233,7291.841377
Selecao,86000,3,1,3697957000,257967,1697.012996
Insercao,86000,3,1,1850504395,1850590409,875.514215
Shellsort,86000,3,1,2150631,3233031,6.908439
Mergesort,86000,3,1,1303013,2765904,5.473796
Quicksort,86000,3,1,2556442,5234747,8.084033
Heapsort,86000,3,1,2499180,4006767,7.478566
Contagem,86000,3,1,85999,172008,2.367324
Balde,86000,3,1,175410,347419,5.017792
Radixsort C.,86000,3,1,0,1548000,7.044003
Radixsort B.,86000,3,1,0,1548000,20.259883
Bolha,86000,3,2,3697957000,5555817909,9629.137076
Bolha c/ F.,86000,3,2,3697857765,5555817909,9442.245355
Coquetel,86000,3,2,2779274320,5555817909,7316.953105
Selecao,86000,3,2,3697957000,257958,1697.095481
Insercao,86000,3,2,1852025291,1852111301,876.208174
Shellsort,86000,3,2,2162599,3244821,6.844811
Mergesort,86000,3,2,1302987,2766491,5.335996
Quicksort,86000,3,2,2689591,5263890,7.955313
Heapsort,86000,3,2,2499330,4006992,7.437289
Contagem,86000,3,2,85999,172008,2.473485
Balde,86000,3,2,175440,347449,5.159642
Radixsort C.,86000,3,2,0,1548000,6.347530
Radixsort B.,86000,3,2,0,1548000,20.508523
Bolha,86000,3,3,3697957000,5535338880,9788.565529
Bolha c/ F.,86000,3,3,3697791400,5535338880,9389.311927
Coquetel,86000,3,3,2774424247,5535338880,7303.686101
Selecao,86000,3,3,3697957000,257970,1697.156803
Insercao,86000,3,3,1845198952,1845284958,873.383519
Shellsort,86000,3,3,2152436,3234666,6.820995
Mergesort,86000,3,3,1303038,2766356,5.362327
Quicksort,86000,3,3,2637581,5153291,8.112739
Heapsort,86000,3,3,2499714,4007568,7.465645
Contagem,86000,3,3,85999,172016,2.495766
Balde,86000,3,3,175467,347484,5.270483
Radixsort C.,86000,3,3,0,1548000,6.361499
Radixsort B.,86000,3,3,0,1548000,21.406982
Bolha,90000,1,1,4049955000,0,1916.149916
Bolha c/ F.,90000,1,1,89999,0,0.027029
Coquetel,90000,1,1,89999,0,0.047772
Selecao,90000,1,1,4049955000,0,1851.878753
Insercao,90000,1,1,89999,179998,0.043442
Shellsort,90000,1,1,1089427,2178854,0.771763
Mergesort,90000,1,1,723680,2212608,1.125029
Quicksort,90000,1,1,2990345,6002995,6.175159
Heapsort,90000,1,1,2763998,4415994,5.130868
Contagem,90000,1,1,89999,269999,0.325329
Balde,90000,1,1,179999,449999,2.522725
Radixsort C.,90000,1,1,0,1620000,6.277408
Radixsort B.,90000,1,1,0,1620000,17.024202
Bolha,90000,1,2,4049955000,0,1916.112899
Bolha c/ F.,90000,1,2,89999,0,0.026680
Coquetel,90000,1,2,89999,0,0.050007
Selecao,90000,1,2,4049955000,0,1919.893843
Insercao,90000,1,2,89999,179998,0.043792
Shellsort,90000,1,2,1089427,2178854,0.771764
Mergesort,90000,1,2,723680,2212608,1.132502
Quicksort,90000,1,2,2818768,5482245,5.966188
Heapsort,90000,1,2,2763998,4415994,5.202806
Contagem,90000,1,2,89999,269999,0.308007
Balde,90000,1,2,179999,449999,2.543678
Radixsort C.,90000,1,2,0,1620000,7.433726
Radixsort B.,90000,1,2,0,1620000,16.698734
Bolha,90000,1,3,4049955000,0,1916.065057
Bolha c/ F.,90000,1,3,89999,0,0.026680
Coquetel,90000,1,3,89999,0,0.049868
Selecao,90000,1,3,4049955000,0,1851.847743
Insercao,90000,1,3,89999,179998,0.043792
Shellsort,90000,1,3,1089427,2178854,0.780703
Mergesort,90000,1,3,723680,2212608,1.131385
Quicksort,90000,1,3,2714708,5424382,6.053212
Heapsort,90000,1,3,2763998,4415994,5.165439
Contagem,90000,1,3,89999,269999,0.327982
Balde,90000,1,3,179999,449999,2.546541
Radixsort C.,90000,1,3,0,1620000,6.283205
Radixsort B.,90000,1,3,0,1620000,16.953590
Bolha,90000,2,1,4049955000,12149865000,6935.529692
Bolha c/ F.,90000,2,1,4049955000,12149865000,6929.241528
Coquetel,90000,2,1,4049955000,12149865000,6869.133978
Selecao,90000,2,1,4049955000,135000,1877.197146
Insercao,90000,2,1,4049955000,4050134998,1915.938432
Shellsort,90000,2,1,1489016,2653554,1.193126
Mergesort,90000,2,1,765248,2977856,1.401747
Quicksort,90000,2,1,2888678,5715980,5.950614
Heapsort,90000,2,1,2489866,4004796,5.241917
Contagem,90000,2,1,89999,180000,0.332383
Balde,90000,2,1,179999,360000,3.802106
Radixsort C.,90000,2,1,0,1620000,7.276650
Radixsort B.,90000,2,1,0,1620000,16.306007
Bolha,90000,2,2,4049955000,12149865000,6929.043454
Bolha c/ F.,90000,2,2,4049955000,12149865000,6920.663775
Coquetel,90000,2,2,4049955000,12149865000,6865.726973
Selecao,90000,2,2,4049955000,135000,1876.450247
Insercao,90000,2,2,4049955000,4050134998,1915.668629
Shellsort,90000,2,2,1489016,2653554,1.370457
Mergesort,90000,2,2,765248,2977856,1.365219
Quicksort,90000,2,2,2766702,5615778,5.958366
Heapsort,90000,2,2,2489866,4004796,5.223898
Contagem,90000,2,2,89999,180000,0.368281
Balde,90000,2,2,179999,360000,3.783807
Radixsort C.,90000,2,2,0,1620000,7.715123
Radixsort B.,90000,2,2,0,1620000,15.805303
Bolha,90000,2,3,4049955000,12149865000,6937.202778
Bolha c/ F.,90000,2,3,4049955000,12149865000,6933.424697
Coquetel,90000,2,3,4049955000,12149865000,6867.013129
Selecao,90000,2,3,4049955000,135000,1884.545105
Insercao,90000,2,3,4049955000,4050134998,1915.720103
Shellsort,90000,2,3,1489016,2653554,1.304735
Mergesort,90000,2,3,765248,2977856,1.373879
Quicksort,90000,2,3,2799608,5596228,5.770139
Heapsort,90000,2,3,2489866,4004796,5.232908
Contagem,90000,2,3,89999,180000,0.308776
Balde,90000,2,3,179999,360000,3.657741
Radixsort C.,90000,2,3,0,1620000,7.058740
Radixsort B.,90000,2,3,0,1620000,15.567699
Bolha,90000,3,1,4049955000,6085133007,10499.268780
Bolha c/ F.,90000,3,1,4049914814,6085133007,10369.252979
Coquetel,90000,3,1,3036757380,6085133007,7980.725504
Selecao,90000,3,1,4049955000,269961,1858.105106
Insercao,90000,3,1,2028467656,2028557667,959.509495
Shellsort,90000,3,1,2266819,3403493,7.219798
Mergesort,90000,3,1,1369440,2906995,5.591621
Quicksort,90000,3,1,2953984,5906556,8.343570
Heapsort,90000,3,1,2626736,4210101,7.814999
Contagem,90000,3,1,89999,180016,2.670303
Balde,90000,3,1,183554,363571,5.852135
Radixsort C.,90000,3,1,0,1620000,6.660357
Radixsort B.,90000,3,1,0,1620000,23.690775
Bolha,90000,3,2,4049955000,6075496029,10738.296253
Bolha c/ F.,90000,3,2,4049906484,6075496029,10277.709918
Coquetel,90000,3,2,3045292275,6075496029,7977.727918
Selecao,90000,3,2,4049955000,269973,1859.278886
Insercao,90000,3,2,2025255332,2025345341,959.222162
Shellsort,90000,3,2,2268326,3404891,7.243195
Mergesort,90000,3,2,1369168,2906747,5.599932
Quicksort,90000,3,2,2989349,5858048,8.429616
Heapsort,90000,3,2,2628188,4212279,7.816116
Contagem,90000,3,2,89999,180013,2.603813
Balde,90000,3,2,183437,363451,5.495727
Radixsort C.,90000,3,2,0,1620000,7.548689
Radixsort B.,90000,3,2,0,1620000,22.183285
Bolha,90000,3,3,4049955000,6079282863,10573.976704
Bolha c/ F.,90000,3,3,4049911044,6079282863,10331.453873
Coquetel,90000,3,3,3040220609,6079282863,8011.618964
Selecao,90000,3,3,4049955000,269967,1847.290844
Insercao,90000,3,3,2026517609,2026607619,958.954105
Shellsort,90000,3,3,2259042,3395630,7.264777
Mergesort,90000,3,3,1369784,2906629,5.741504
Quicksort,90000,3,3,2671994,5287759,8.314795
Heapsort,90000,3,3,2627514,4211268,7.836650
Contagem,90000,3,3,89999,180007,2.610587
Balde,90000,3,3,183637,363645,5.570179
Radixsort C.,90000,3,3,0,1620000,7.667421
Radixsort B.,90000,3,3,0,1620000,22.583205
Bolha,94000,1,1,4417953000,0,2091.313899
Bolha c/ F.,94000,1,1,93999,0,0.028007
Coquetel,94000,1,1,93999,0,0.052033
Selecao,94000,1,1,4417953000,0,2022.286576
Insercao,94000,1,1,93999,187998,0.045328
Shellsort,94000,1,1,1141427,2282854,0.818768
Mergesort,94000,1,1,759504,2320432,1.206326
Quicksort,94000,1,1,2832550,5649986,6.032189
Heapsort,94000,1,1,2899102,4630650,5.391730
Contagem,94000,1,1,93999,281999,0.324001
Balde,94000,1,1,187999,469999,2.638454
Radixsort C.,94000,1,1,0,1692000,6.552728
Radixsort B.,94000,1,1,0,1692000,17.336469
Bolha,94000,1,2,4417953000,0,2089.592831
Bolha c/ F.,94000,1,2,93999,0,0.027728
Coquetel,94000,1,2,93999,0,0.051963
Selecao,94000,1,2,4417953000,0,2019.822171
Insercao,94000,1,2,93999,187998,0.045398
Shellsort,94000,1,2,1141427,2282854,0.820514
Mergesort,94000,1,2,759504,2320432,1.185234
Quicksort,94000,1,2,2867430,5811086,6.080451
Heapsort,94000,1,2,2899102,4630650,5.509626
Contagem,94000,1,2,93999,281999,0.321486
Balde,94000,1,2,187999,469999,2.639153
Radixsort C.,94000,1,2,0,1692000,6.564323
Radixsort B.,94000,1,2,0,1692000,16.755656
Bolha,94000,1,3,4417953000,0,2090.156045
Bolha c/ F.,94000,1,3,93999,0,0.028216
Coquetel,94000,1,3,93999,0,0.051963
Selecao,94000,1,3,4417953000,0,1985.983365
Insercao,94000,1,3,93999,187998,0.045817
Shellsort,94000,1,3,1141427,2282854,0.804660
Mergesort,94000,1,3,759504,2320432,1.207095
Quicksort,94000,1,3,2952971,5888051,6.136884
Heapsort,94000,1,3,2899102,4630650,5.517867
Contagem,94000,1,3,93999,281999,0.345443
Balde,94000,1,3,187999,469999,2.649420
Radixsort C.,94000,1,3,0,1692000,6.562297
Radixsort B.,94000,1,3,0,1692000,17.289185
Bolha,94000,2,1,4417953000,13253859000,7558.309838
Bolha c/ F.,94000,2,1,4417953000,13253859000,7558.349718
Coquetel,94000,2,1,4417953000,13253859000,7493.147271
Selecao,94000,2,1,4417953000,141000,2048.060833
Insercao,94000,2,1,4417953000,4418140998,2090.210033
Shellsort,94000,2,1,1625314,2840180,1.352507
Mergesort,94000,2,1,801424,3121856,1.524670
Quicksort,94000,2,1,3100631,6093417,6.141983
Heapsort,94000,2,1,2611234,4198848,5.517518
Contagem,94000,2,1,93999,188000,0.416263
Balde,94000,2,1,187999,376000,3.779058
Radixsort C.,94000,2,1,0,1692000,6.563694
Radixsort B.,94000,2,1,0,1692000,17.276683
Bolha,94000,2,2,4417953000,13253859000,7556.572776
Bolha c/ F.,94000,2,2,4417953000,13253859000,7558.961892
Coquetel,94000,2,2,4417953000,13253859000,7492.490119
Selecao,94000,2,2,4417953000,141000,2047.098398
Insercao,94000,2,2,4417953000,4418140998,2089.482480
Shellsort,94000,2,2,1625314,2840180,1.371854
Mergesort,94000,2,2,801424,3121856,1.451754
Quicksort,94000,2,2,2878141,5942137,6.068299
Heapsort,94000,2,2,2611234,4198848,5.487974
Contagem,94000,2,2,93999,188000,0.340973
Balde,94000,2,2,187999,376000,3.771306
Radixsort C.,94000,2,2,0,1692000,6.556151
Radixsort B.,94000,2,2,0,1692000,18.032314
Bolha,94000,2,3,4417953000,13253859000,7559.904980
Bolha c/ F.,94000,2,3,4417953000,13253859000,7560.891720
Coquetel,94000,2,3,4417953000,13253859000,7489.377990
Selecao,94000,2,3,4417953000,141000,2047.242694
Insercao,94000,2,3,4417953000,4418140998,2089.646889
Shellsort,94000,2,3,1625314,2840180,1.391969
Mergesort,94000,2,3,801424,3121856,1.470193
Quicksort,94000,2,3,3123878,6144437,6.168593
Heapsort,94000,2,3,2611234,4198848,5.496774
Contagem,94000,2,3,93999,188000,0.500704
Balde,94000,2,3,187999,376000,3.767604
Radixsort C.,94000,2,3,0,1692000,6.554265
Radixsort B.,94000,2,3,0,1692000,17.700002
Bolha,94000,3,1,4417953000,6635776581,11438.307258
Bolha c/ F.,94000,3,1,4417880229,6635776581,11286.465698
Coquetel,94000,3,1,3318921714,6635776581,8752.114324
Selecao,94000,3,1,4417953000,281961,2027.243605
Insercao,94000,3,1,2212019512,2212113525,1046.617045
Shellsort,94000,3,1,2381603,3570977,7.566987
Mergesort,94000,3,1,1436293,3048358,5.869805
Quicksort,94000,3,1,3077615,6167822,8.729103
Heapsort,94000,3,1,2756444,4416663,8.215059
Contagem,94000,3,1,93999,188007,2.828986
Balde,94000,3,1,191798,379806,5.948239
Radixsort C.,94000,3,1,0,1692000,6.952649
Radixsort B.,94000,3,1,0,1692000,24.113114
Bolha,94000,3,2,4417953000,6623954451,11614.767456
Bolha c/ F.,94000,3,2,4417898715,6623954451,11245.594972
Coquetel,94000,3,2,3312536310,6623954451,8642.785006
Selecao,94000,3,2,4417953000,281949,2049.798035
Insercao,94000,3,2,2208078811,2208172815,1044.424398
Shellsort,94000,3,2,2371321,3560694,7.619719
Mergesort,94000,3,2,1435792,3047601,6.029746
Quicksort,94000,3,2,2844080,5702515,8.952740
Heapsort,94000,3,2,2757002,4417500,8.242438
Contagem,94000,3,2,93999,188010,2.840440
Balde,94000,3,2,191788,379799,6.035892
Radixsort C.,94000,3,2,0,1692000,6.959354
Radixsort B.,94000,3,2,0,1692000,24.358751
Bolha,94000,3,3,4417953000,6625814646,11425.650471
Bolha c/ F.,94000,3,3,4417835630,6625814646,11242.107298
Coquetel,94000,3,3,3324821097,6625814646,8712.941339
Selecao,94000,3,3,4417953000,281961,2026.519194
Insercao,94000,3,3,2208698868,2208792880,1045.286957
Shellsort,94000,3,3,2387452,3576686,7.529551
Mergesort,94000,3,3,1435903,3048255,5.879862
Quicksort,94000,3,3,2917870,5767304,8.820876
Heapsort,94000,3,3,2756212,4416315,8.234056
Contagem,94000,3,3,93999,188008,2.852243
Balde,94000,3,3,191843,379852,5.826432
Radixsort C.,94000,3,3,0,1692000,6.960401
Radixsort B.,94000,3,3,0,1692000,22.759001
Bolha,98000,1,1,4801951000,0,2272.368222
Bolha c/ F.,98000,1,1,97999,0,0.029054
Coquetel,98000,1,1,97999,0,0.053430
Selecao,98000,1,1,4801951000,0,2158.774786
Insercao,98000,1,1,97999,195998,0.047633
Shellsort,98000,1,1,1193427,2386854,0.856414
Mergesort,98000,1,1,799152,2432080,1.251864
Quicksort,98000,1,1,3120324,6171745,6.584927
Heapsort,98000,1,1,3034190,4845282,5.754075
Contagem,98000,1,1,97999,293999,0.348446
Balde,98000,1,1,195999,489999,2.767874
Radixsort C.,98000,1,1,0,1764000,6.854450
Radixsort B.,98000,1,1,0,1764000,18.746388
Bolha,98000,1,2,4801951000,0,2271.957685
Bolha c/ F.,98000,1,2,97999,0,0.029054
Coquetel,98000,1,2,97999,0,0.051544
Selecao,98000,1,2,4801951000,0,2195.248903
Insercao,98000,1,2,97999,195998,0.047284
Shellsort,98000,1,2,1193427,2386854,0.844051
Mergesort,98000,1,2,799152,2432080,1.236708
Quicksort,98000,1,2,3174913,6254552,6.457044
Heapsort,98000,1,2,3034190,4845282,5.749466
Contagem,98000,1,2,97999,293999,0.345303
Balde,98000,1,2,195999,489999,2.787290
Radixsort C.,98000,1,2,0,1764000,7.506573
Radixsort B.,98000,1,2,0,1764000,18.757842
Bolha,98000,1,3,4801951000,0,2271.967184
Bolha c/ F.,98000,1,3,97999,0,0.029055
Coquetel,98000,1,3,97999,0,0.063418
Selecao,98000,1,3,4801951000,0,2161.873855
Insercao,98000,1,3,97999,195998,0.047423
Shellsort,98000,1,3,1193427,2386854,0.852573
Mergesort,98000,1,3,799152,2432080,1.252143
Quicksort,98000,1,3,3127541,6249564,6.393068
Heapsort,98000,1,3,3034190,4845282,5.660556
Contagem,98000,1,3,97999,293999,0.355570
Balde,98000,1,3,195999,489999,2.748737
Radixsort C.,98000,1,3,0,1764000,6.874844
Radixsort B.,98000,1,3,0,1764000,18.888727
Bolha,98000,2,1,4801951000,14405853000,8226.227063
Bolha c/ F.,98000,2,1,4801951000,14405853000,8222.752100
Coquetel,98000,2,1,4801951000,14405853000,8142.462823
Selecao,98000,2,1,4801951000,147000,2225.400423
Insercao,98000,2,1,4801951000,4802146998,2271.102948
Shellsort,98000,2,1,1673733,2938994,1.358095
Mergesort,98000,2,1,833776,3265856,2.129370
Quicksort,98000,2,1,3105290,6350301,6.299478
Heapsort,98000,2,1,2732434,4392648,5.947331
Contagem,98000,2,1,97999,196000,0.355849
Balde,98000,2,1,195999,392000,3.967005
Radixsort C.,98000,2,1,0,1764000,6.850748
Radixsort B.,98000,2,1,0,1764000,18.046142
Bolha,98000,2,2,4801951000,14405853000,8213.351039
Bolha c/ F.,98000,2,2,4801951000,14405853000,8203.454792
Coquetel,98000,2,2,4801951000,14405853000,8144.493365
Selecao,98000,2,2,4801951000,147000,2225.614003
Insercao,98000,2,2,4801951000,4802146998,2270.913534
Shellsort,98000,2,2,1673733,2938994,1.338818
Mergesort,98000,2,2,833776,3265856,1.530048
Quicksort,98000,2,2,3085118,6208807,6.447406
Heapsort,98000,2,2,2732434,4392648,5.749606
Contagem,98000,2,2,97999,196000,0.345373
Balde,98000,2,2,195999,392000,4.011705
Radixsort C.,98000,2,2,0,1764000,7.890499
Radixsort B.,98000,2,2,0,1764000,19.065429
Bolha,98000,2,3,4801951000,14405853000,8211.100982
Bolha c/ F.,98000,2,3,4801951000,14405853000,8237.486434
Coquetel,98000,2,3,4801951000,14405853000,8145.414103
Selecao,98000,2,3,4801951000,147000,2226.372286
Insercao,98000,2,3,4801951000,4802146998,2271.179496
Shellsort,98000,2,3,1673733,2938994,1.421582
Mergesort,98000,2,3,833776,3265856,1.526835
Quicksort,98000,2,3,2881986,5858245,6.376585
Heapsort,98000,2,3,2732434,4392648,5.727884
Contagem,98000,2,3,97999,196000,0.443712
Balde,98000,2,3,195999,392000,4.082944
Radixsort C.,98000,2,3,0,1764000,6.835522
Radixsort B.,98000,2,3,0,1764000,18.897388
Bolha,98000,3,1,4801951000,7215913860,12560.328002
Bolha c/ F.,98000,3,1,4801935775,7215913860,12254.232647
Coquetel,98000,3,1,3616032949,7215913860,9490.273020
Selecao,98000,3,1,4801951000,293979,2202.599936
Insercao,98000,3,1,2405402608,2405500618,1137.965803
Shellsort,98000,3,1,2485268,3727647,8.002946
Mergesort,98000,3,1,1502485,3189738,6.302273
Quicksort,98000,3,1,3106383,6078963,9.084603
Heapsort,98000,3,1,2885062,4621590,8.665546
Contagem,98000,3,1,97999,196012,3.026851
Balde,98000,3,1,199932,395945,6.357518
Radixsort C.,98000,3,1,0,1764000,7.921859
Radixsort B.,98000,3,1,0,1764000,24.886554
Bolha,98000,3,2,4801951000,7197461031,12275.967401
Bolha c/ F.,98000,3,2,4801836997,7197461031,12126.076063
Coquetel,98000,3,2,3601916455,7197461031,9438.420131
Selecao,98000,3,2,4801951000,293967,2202.728027
Insercao,98000,3,2,2399251662,2399349675,1134.729144
Shellsort,98000,3,2,2491315,3733564,8.011467
Mergesort,98000,3,2,1502384,3189877,6.274893
Quicksort,98000,3,2,2957068,5849201,9.279535
Heapsort,98000,3,2,2885904,4622853,8.659400
Contagem,98000,3,2,97999,196010,2.978938
Balde,98000,3,2,199967,395978,6.408014
Radixsort C.,98000,3,2,0,1764000,8.296007
Radixsort B.,98000,3,2,0,1764000,25.936502
Bolha,98000,3,3,4801951000,7176618939,12749.795946
Bolha c/ F.,98000,3,3,4801947514,7176618939,12254.607284
Coquetel,98000,3,3,3589883770,7176618939,9401.008304
Selecao,98000,3,3,4801951000,293964,2202.855281
Insercao,98000,3,3,2392304298,2392402311,1131.386394
Shellsort,98000,3,3,2485966,3728114,7.993867
Mergesort,98000,3,3,1502798,3189758,6.267491
Quicksort,98000,3,3,3272660,6573408,9.202707
Heapsort,98000,3,3,2885258,4621884,8.629507
Contagem,98000,3,3,97999,196011,2.999402
Balde,98000,3,3,200005,396017,6.433717
Radixsort C.,98000,3,3,0,1764000,7.294810
Radixsort B.,98000,3,3,0,1764000,26.212800
Bolha,100000,1,1,4999950000,0,2363.460098
Bolha c/ F.,100000,1,1,99999,0,0.029613
Coquetel,100000,1,1,99999,0,0.052382
Selecao,100000,1,1,4999950000,0,2286.087388
Insercao,100000,1,1,99999,199998,0.048122
Shellsort,100000,1,1,1219427,2438854,0.871709
Mergesort,100000,1,1,815024,2483952,1.284340
Quicksort,100000,1,1,3078867,6175488,6.489730
Heapsort,100000,1,1,3101710,4952562,5.859748
Contagem,100000,1,1,99999,299999,0.359761
Balde,100000,1,1,199999,499999,2.830872
Radixsort C.,100000,1,1,0,1800000,6.981285
Radixsort B.,100000,1,1,0,1800000,17.435087
Bolha,100000,1,2,4999950000,0,2363.579809
Bolha c/ F.,100000,1,2,99999,0,0.029544
Coquetel,100000,1,2,99999,0,0.055246
Selecao,100000,1,2,4999950000,0,2247.725350
Insercao,100000,1,2,99999,199998,0.048471
Shellsort,100000,1,2,1219427,2438854,0.870522
Mergesort,100000,1,2,815024,2483952,1.283572
Quicksort,100000,1,2,3206946,6500829,6.833916
Heapsort,100000,1,2,3101710,4952562,5.838096
Contagem,100000,1,2,99999,299999,0.368422
Balde,100000,1,2,199999,499999,2.814039
Radixsort C.,100000,1,2,0,1800000,6.985266
Radixsort B.,100000,1,2,0,1800000,17.423912
Bolha,100000,1,3,4999950000,0,2363.560951
Bolha c/ F.,100000,1,3,99999,0,0.030032
Coquetel,100000,1,3,99999,0,0.055385
Selecao,100000,1,3,4999950000,0,2247.693082
Insercao,100000,1,3,99999,199998,0.048541
Shellsort,100000,1,3,1219427,2438854,0.871499
Mergesort,100000,1,3,815024,2483952,1.251655
Quicksort,100000,1,3,3125530,6215150,6.593587
Heapsort,100000,1,3,3101710,4952562,5.753727
Contagem,100000,1,3,99999,299999,0.350611
Balde,100000,1,3,199999,499999,2.813690
Radixsort C.,100000,1,3,0,1800000,6.989665
Radixsort B.,100000,1,3,0,1800000,17.787514
Bolha,100000,2,1,4999950000,14999850000,8553.206206
Bolha c/ F.,100000,2,1,4999950000,14999850000,8546.157733
Coquetel,100000,2,1,4999950000,14999850000,8472.943958
Selecao,100000,2,1,4999950000,150000,2316.457446
Insercao,100000,2,1,4999950000,5000149998,2363.249592
Shellsort,100000,2,1,1683014,2972650,1.361448
Mergesort,100000,2,1,853904,3337856,1.523622
Quicksort,100000,2,1,3115831,6233617,6.662801
Heapsort,100000,2,1,2794870,4492302,5.873088
Contagem,100000,2,1,99999,200000,0.360249
Balde,100000,2,1,199999,400000,4.075332
Radixsort C.,100000,2,1,0,1800000,7.409841
Radixsort B.,100000,2,1,0,1800000,16.456589
Bolha,100000,2,2,4999950000,14999850000,8553.812303
Bolha c/ F.,100000,2,2,4999950000,14999850000,8553.657601
Coquetel,100000,2,2,4999950000,14999850000,8475.091627
Selecao,100000,2,2,4999950000,150000,2316.243308
Insercao,100000,2,2,4999950000,5000149998,2363.867142
Shellsort,100000,2,2,1683014,2972650,1.512098
Mergesort,100000,2,2,853904,3337856,1.554423
Quicksort,100000,2,2,3211142,6484549,6.550634
Heapsort,100000,2,2,2794870,4492302,5.868059
Contagem,100000,2,2,99999,200000,0.358155
Balde,100000,2,2,199999,400000,4.274523
