algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Radixsort B.,30000,2,2,0,540000,0.005891
Bolha,30000,2,3,449968164,679590768,1.025225
Coquetel,30000,2,3,339151284,679590768,0.82487
Seleção,30000,2,3,449985000,89952,0.205491
Inserção,30000,2,3,226560244,226590254,0.08376
Shellsort,30000,2,3,666058,1004518,0.002221
Mergesort,30000,2,3,408786,873591,0.001822
Heapsort,30000,2,3,779828,1259739,0.00238
Quicksort,30000,2,3,601667,298799,0.001373
Introsort,30000,2,3,537435,241002,0.00137
Contagem,30000,2,3,29999,60011,0.000572
Balde,30000,2,3,61202,121214,0.001441
Radixsort C.,30000,2,3,0,540000,0.002873
Radixsort B.,30000,2,3,0,540000,0.005907
Bolha,35000,0,1,34999,0,1e-05
Coquetel,35000,0,1,34999,0,2.2e-05
Seleção,35000,0,1,612482500,0,0.27252
Inserção,35000,0,1,34999,69998,2.5e-05
Shellsort,35000,0,1,384285,768570,0.000361
Mergesort,35000,0,1,260100,789564,0.000359
Heapsort,35000,0,1,972258,1563384,0.001829
Quicksort,35000,0,1,427773,81153,0.000193
Introsort,35000,0,1,439034,83953,0.000206
Contagem,35000,0,1,34999,104999,8e-05
Balde,35000,0,1,69999,174999,0.000942
Radixsort C.,35000,0,1,0,630000,0.002378
Radixsort B.,35000,0,1,0,630000,0.005856
Bolha,35000,0,2,34999,0,1e-05
Coquetel,35000,0,2,34999,0,1.9e-05
Seleção,35000,0,2,612482500,0,0.276995
Inserção,35000,0,2,34999,69998,2.5e-05
Shellsort,35000,0,2,384285,768570,0.000362
Mergesort,35000,0,2,260100,789564,0.000353
Heapsort,35000,0,2,972258,1563384,0.001889
Quicksort,35000,0,2,427773,81153,0.000193
Introsort,35000,0,2,439034,83953,0.000209
Contagem,35000,0,2,34999,104999,8.1e-05
Balde,35000,0,2,69999,174999,0.000947
Radixsort C.,35000,0,2,0,630000,0.003006
Radixsort B.,35000,0,2,0,630000,0.005858
Bolha,35000,0,3,34999,0,1e-05
Coquetel,35000,0,3,34999,0,1.9e-05
Seleção,35000,0,3,612482500,0,0.276941
Inserção,35000,0,3,34999,69998,2.5e-05
Shellsort,35000,0,3,384285,768570,0.000358
Mergesort,35000,0,3,260100,789564,0.000355
Heapsort,35000,0,3,972258,1563384,0.001859
Quicksort,35000,0,3,427773,81153,0.000194
Introsort,35000,0,3,439034,83953,0.000212
Contagem,35000,0,3,34999,104999,8.1e-05
Balde,35000,0,3,69999,174999,0.000942
Radixsort C.,35000,0,3,0,630000,0.002727
Radixsort B.,35000,0,3,0,630000,0.006304
Bolha,35000,1,1,612482500,1837447500,1.040968
Coquetel,35000,1,1,612482500,1837447500,1.026404
Seleção,35000,1,1,612482500,52500,0.252958
Inserção,35000,1,1,612482500,612552498,0.226744
Shellsort,35000,1,1,525908,934754,0.000488
Mergesort,35000,1,1,269364,1058928,0.000622
Heapsort,35000,1,1,877114,1420668,0.00186
Quicksort,35000,1,1,671110,145150,0.00033
Introsort,35000,1,1,908146,154080,0.00042
Contagem,35000,1,1,34999,70000,8e-05
Balde,35000,1,1,69999,140000,0.001264
Radixsort C.,35000,1,1,0,630000,0.002967
Radixsort B.,35000,1,1,0,630000,0.005776
Bolha,35000,1,2,612482500,1837447500,1.037882
Coquetel,35000,1,2,612482500,1837447500,1.026467
Seleção,35000,1,2,612482500,52500,0.252213
Inserção,35000,1,2,612482500,612552498,0.226682
Shellsort,35000,1,2,525908,934754,0.000495
Mergesort,35000,1,2,269364,1058928,0.000608
Heapsort,35000,1,2,877114,1420668,0.001849
Quicksort,35000,1,2,671110,145150,0.000322
Introsort,35000,1,2,908146,154080,0.00041
Contagem,35000,1,2,34999,70000,8.1e-05
Balde,35000,1,2,69999,140000,0.001264
Radixsort C.,35000,1,2,0,630000,0.003777
Radixsort B.,35000,1,2,0,630000,0.005801
Bolha,35000,1,3,612482500,1837447500,1.037535
Coquetel,35000,1,3,612482500,1837447500,1.026649
Seleção,35000,1,3,612482500,52500,0.252213
Inserção,35000,1,3,612482500,612552498,0.2266
Shellsort,35000,1,3,525908,934754,0.000493
Mergesort,35000,1,3,269364,1058928,0.000611
Heapsort,35000,1,3,877114,1420668,0.001845
Quicksort,35000,1,3,671110,145150,0.00032
Introsort,35000,1,3,908146,154080,0.000407
Contagem,35000,1,3,34999,70000,8.1e-05
Balde,35000,1,3,69999,140000,0.001255
Radixsort C.,35000,1,3,0,630000,0.002375
Radixsort B.,35000,1,3,0,630000,0.005813
Bolha,35000,2,1,612481275,919831488,1.436732
Coquetel,35000,2,1,461875810,919831488,1.131329
Seleção,35000,2,1,612482500,104970,0.278292
Inserção,35000,2,1,306645481,306680494,0.113552
Shellsort,35000,2,1,790557,1192410,0.002628
Mergesort,35000,2,1,484577,1034593,0.002142
Heapsort,35000,2,1,925036,1492551,0.002784
Quicksort,35000,2,1,711687,366504,0.001649
Introsort,35000,2,1,627279,282988,0.0016
Contagem,35000,2,1,34999,70008,0.000695
Balde,35000,2,1,71362,141371,0.001708
Radixsort C.,35000,2,1,0,630000,0.002526
Radixsort B.,35000,2,1,0,630000,0.007197
Bolha,35000,2,2,612480904,919678305,1.433645
Coquetel,35000,2,2,459086130,919678305,1.131189
Seleção,35000,2,2,612482500,104952,0.279625
Inserção,35000,2,2,306594421,306629433,0.113675
Shellsort,35000,2,2,790353,1192323,0.002635
Mergesort,35000,2,2,484491,1034403,0.002132
Heapsort,35000,2,2,925014,1492518,0.002756
Quicksort,35000,2,2,688585,344189,0.001653
Introsort,35000,2,2,623392,283267,0.001647
Contagem,35000,2,2,34999,70004,0.000704
Balde,35000,2,2,71390,141395,0.001704
Radixsort C.,35000,2,2,0,630000,0.002542
Radixsort B.,35000,2,2,0,630000,0.007164
Bolha,35000,2,3,612384597,922204914,1.438033
Coquetel,35000,2,3,461823739,922204914,1.13469
Seleção,35000,2,3,612482500,104952,0.279805
Inserção,35000,2,3,307436628,307471636,0.114046
Shellsort,35000,2,3,793096,1195212,0.002575
Mergesort,35000,2,3,484464,1034717,0.002135
Heapsort,35000,2,3,924724,1492083,0.002753
Quicksort,35000,2,3,706412,348899,0.0016
Introsort,35000,2,3,623868,282812,0.00159
Contagem,35000,2,3,34999,70007,0.000692
Balde,35000,2,3,71407,141415,0.001704
Radixsort C.,35000,2,3,0,630000,0.002534
Radixsort B.,35000,2,3,0,630000,0.007259
Bolha,40000,0,1,39999,0,1.1e-05
Coquetel,40000,0,1,39999,0,2.1e-05
Seleção,40000,0,1,799980000,0,0.338108
Inserção,40000,0,1,39999,79998,2.8e-05
Shellsort,40000,0,1,444285,888570,0.000418
Mergesort,40000,0,1,298432,912896,0.000418
Heapsort,40000,0,1,1130406,1815606,0.002149
Quicksort,40000,0,1,528189,100473,0.000238
Introsort,40000,0,1,528189,100473,0.000249
Contagem,40000,0,1,39999,119999,9.9e-05
Balde,40000,0,1,79999,199999,0.001089
Radixsort C.,40000,0,1,0,720000,0.002732
Radixsort B.,40000,0,1,0,720000,0.005396
Bolha,40000,0,2,39999,0,1.1e-05
Coquetel,40000,0,2,39999,0,2.1e-05
Seleção,40000,0,2,799980000,0,0.362332
Inserção,40000,0,2,39999,79998,2.8e-05
Shellsort,40000,0,2,444285,888570,0.000414
Mergesort,40000,0,2,298432,912896,0.000411
Heapsort,40000,0,2,1130406,1815606,0.002173
Quicksort,40000,0,2,528189,100473,0.000238
Introsort,40000,0,2,528189,100473,0.000254
Contagem,40000,0,2,39999,119999,0.0001
Balde,40000,0,2,79999,199999,0.001073
Radixsort C.,40000,0,2,0,720000,0.002726
Radixsort B.,40000,0,2,0,720000,0.005418
Bolha,40000,0,3,39999,0,1.1e-05
Coquetel,40000,0,3,39999,0,2e-05
Seleção,40000,0,3,799980000,0,0.34935
Inserção,40000,0,3,39999,79998,2.8e-05
Shellsort,40000,0,3,444285,888570,0.000435
Mergesort,40000,0,3,298432,912896,0.000422
Heapsort,40000,0,3,1130406,1815606,0.002151
Quicksort,40000,0,3,528189,100473,0.000247
Introsort,40000,0,3,528189,100473,0.000252
Contagem,40000,0,3,39999,119999,0.000104
Balde,40000,0,3,79999,199999,0.00108
Radixsort C.,40000,0,3,0,720000,0.002729
Radixsort B.,40000,0,3,0,720000,0.005428
Bolha,40000,1,1,799980000,2399940000,1.356779
Coquetel,40000,1,1,799980000,2399940000,1.341034
Seleção,40000,1,1,799980000,60000,0.330911
Inserção,40000,1,1,799980000,800059998,0.296566
Shellsort,40000,1,1,607122,1084724,0.000567
Mergesort,40000,1,1,316032,1228928,0.000733
Heapsort,40000,1,1,1015258,1642884,0.002179
Quicksort,40000,1,1,793814,172692,0.000397
Introsort,40000,1,1,1074163,184645,0.000486
Contagem,40000,1,1,39999,80000,0.0001
Balde,40000,1,1,79999,160000,0.001454
Radixsort C.,40000,1,1,0,720000,0.002721
Radixsort B.,40000,1,1,0,720000,0.005461
Bolha,40000,1,2,799980000,2399940000,1.349231
Coquetel,40000,1,2,799980000,2399940000,1.342749
Seleção,40000,1,2,799980000,60000,0.330031
Inserção,40000,1,2,799980000,800059998,0.296582
Shellsort,40000,1,2,607122,1084724,0.000574
Mergesort,40000,1,2,316032,1228928,0.000733
Heapsort,40000,1,2,1015258,1642884,0.002174
Quicksort,40000,1,2,793814,172692,0.000404
Introsort,40000,1,2,1074163,184645,0.000525
Contagem,40000,1,2,39999,80000,0.0001
Balde,40000,1,2,79999,160000,0.001481
Radixsort C.,40000,1,2,0,720000,0.002729
Radixsort B.,40000,1,2,0,720000,0.005438
Bolha,40000,1,3,799980000,2399940000,1.355943
Coquetel,40000,1,3,799980000,2399940000,1.343022
Seleção,40000,1,3,799980000,60000,0.329846
Inserção,40000,1,3,799980000,800059998,0.296491
Shellsort,40000,1,3,607122,1084724,0.000572
Mergesort,40000,1,3,316032,1228928,0.000731
Heapsort,40000,1,3,1015258,1642884,0.002142
Quicksort,40000,1,3,793814,172692,0.000412
Introsort,40000,1,3,1074163,184645,0.000492
Contagem,40000,1,3,39999,80000,9.9e-05
Balde,40000,1,3,79999,160000,0.001508
Radixsort C.,40000,1,3,0,720000,0.002718
Radixsort B.,40000,1,3,0,720000,0.005434
Bolha,40000,2,1,799934247,1206763857,1.888654
Coquetel,40000,2,1,604523894,1206763857,1.489005
Seleção,40000,2,1,799980000,119967,0.365064
Inserção,40000,2,1,402294609,402334617,0.149035
Shellsort,40000,2,1,922137,1387498,0.003004
Mergesort,40000,2,1,561711,1197696,0.00248
Heapsort,40000,2,1,1073194,1729788,0.0032
Quicksort,40000,2,1,874821,421665,0.001885
Introsort,40000,2,1,742598,324936,0.001863
Contagem,40000,2,1,39999,80008,0.000794
Balde,40000,2,1,81636,161645,0.002016
Radixsort C.,40000,2,1,0,720000,0.002879
Radixsort B.,40000,2,1,0,720000,0.008344
Bolha,40000,2,2,799935747,1209127230,1.912585
Coquetel,40000,2,2,605017869,1209127230,1.493814
Seleção,40000,2,2,799980000,119976,0.368465
Inserção,40000,2,2,403082396,403122408,0.149661
Shellsort,40000,2,2,917124,1382384,0.002982
Mergesort,40000,2,2,561829,1198128,0.00248
Heapsort,40000,2,2,1073750,1730622,0.003174
Quicksort,40000,2,2,799652,395152,0.00185
Introsort,40000,2,2,730710,325193,0.00187
Contagem,40000,2,2,39999,80003,0.000789
Balde,40000,2,2,81689,161693,0.001989
Radixsort C.,40000,2,2,0,720000,0.002897
Radixsort B.,40000,2,2,0,720000,0.008355
Bolha,40000,2,3,799955024,1203789195,1.91699
Coquetel,40000,2,3,601028622,1203789195,1.480566
Seleção,40000,2,3,799980000,119967,0.364667
Inserção,40000,2,3,401303055,401343063,0.148457
Shellsort,40000,2,3,917473,1382842,0.003032
Mergesort,40000,2,3,561686,1198094,0.002475
Heapsort,40000,2,3,1073210,1729812,0.003174
Quicksort,40000,2,3,873515,424057,0.001858
Introsort,40000,2,3,766057,322893,0.001852
Contagem,40000,2,3,39999,80011,0.000808
Balde,40000,2,3,81498,161510,0.001994
Radixsort C.,40000,2,3,0,720000,0.00288
Radixsort B.,40000,2,3,0,720000,0.008319
Bolha,45000,0,1,44999,0,1.3e-05
Coquetel,45000,0,1,44999,0,2.4e-05
Seleção,45000,0,1,1012477500,0,0.446887
Inserção,45000,0,1,44999,89998,3.3e-05
Shellsort,45000,0,1,504427,1008854,0.000476
Mergesort,45000,0,1,339340,1038804,0.000473
Heapsort,45000,0,1,1288542,2067810,0.002449
Quicksort,45000,0,1,593189,110473,0.00027
Introsort,45000,0,1,593189,110473,0.000278
Contagem,45000,0,1,44999,134999,0.000118
Balde,45000,0,1,89999,224999,0.001221
Radixsort C.,45000,0,1,0,810000,0.003078
Radixsort B.,45000,0,1,0,810000,0.007719
Bolha,45000,0,2,44999,0,1.3e-05
Coquetel,45000,0,2,44999,0,2.3e-05
Seleção,45000,0,2,1012477500,0,0.427728
Inserção,45000,0,2,44999,89998,3.2e-05
Shellsort,45000,0,2,504427,1008854,0.00047
Mergesort,45000,0,2,339340,1038804,0.000461
Heapsort,45000,0,2,1288542,2067810,0.002453
Quicksort,45000,0,2,593189,110473,0.000271
Introsort,45000,0,2,593189,110473,0.000282
Contagem,45000,0,2,44999,134999,0.000117
Balde,45000,0,2,89999,224999,0.001217
Radixsort C.,45000,0,2,0,810000,0.003081
Radixsort B.,45000,0,2,0,810000,0.007719
Bolha,45000,0,3,44999,0,1.3e-05
Coquetel,45000,0,3,44999,0,2.3e-05
Seleção,45000,0,3,1012477500,0,0.458768
Inserção,45000,0,3,44999,89998,3.2e-05
Shellsort,45000,0,3,504427,1008854,0.00047
Mergesort,45000,0,3,339340,1038804,0.000455
Heapsort,45000,0,3,1288542,2067810,0.002434
Quicksort,45000,0,3,593189,110473,0.00027
Introsort,45000,0,3,593189,110473,0.000279
Contagem,45000,0,3,44999,134999,0.000118
Balde,45000,0,3,89999,224999,0.001216
Radixsort C.,45000,0,3,0,810000,0.003073
Radixsort B.,45000,0,3,0,810000,0.007715
Bolha,45000,1,1,1012477500,3037432500,1.717875
Coquetel,45000,1,1,1012477500,3037432500,1.6999
Seleção,45000,1,1,1012477500,67500,0.417476
Inserção,45000,1,1,1012477500,1012567498,0.375495
Shellsort,45000,1,1,689756,1224730,0.000641
Mergesort,45000,1,1,360124,1398928,0.000791
Heapsort,45000,1,1,1157686,1871526,0.002462
Quicksort,45000,1,1,930752,200783,0.000468
Introsort,45000,1,1,1280638,230467,0.000616
Contagem,45000,1,1,44999,90000,0.000122
Balde,45000,1,1,89999,180000,0.00164
Radixsort C.,45000,1,1,0,810000,0.003094
Radixsort B.,45000,1,1,0,810000,0.007558
Bolha,45000,1,2,1012477500,3037432500,1.716307
Coquetel,45000,1,2,1012477500,3037432500,1.698863
Seleção,45000,1,2,1012477500,67500,0.417413
Inserção,45000,1,2,1012477500,1012567498,0.375298
Shellsort,45000,1,2,689756,1224730,0.000646
Mergesort,45000,1,2,360124,1398928,0.000797
Heapsort,45000,1,2,1157686,1871526,0.002468
Quicksort,45000,1,2,930752,200783,0.000474
Introsort,45000,1,2,1280638,230467,0.000614
Contagem,45000,1,2,44999,90000,0.000119
Balde,45000,1,2,89999,180000,0.001646
Radixsort C.,45000,1,2,0,810000,0.003076
Radixsort B.,45000,1,2,0,810000,0.007559
Bolha,45000,1,3,1012477500,3037432500,1.714648
Coquetel,45000,1,3,1012477500,3037432500,1.699427
Seleção,45000,1,3,1012477500,67500,0.417401
Inserção,45000,1,3,1012477500,1012567498,0.375591
Shellsort,45000,1,3,689756,1224730,0.000632
Mergesort,45000,1,3,360124,1398928,0.00079
Heapsort,45000,1,3,1157686,1871526,0.002462
Quicksort,45000,1,3,930752,200783,0.000465
Introsort,45000,1,3,1280638,230467,0.000623
Contagem,45000,1,3,44999,90000,0.000119
Balde,45000,1,3,89999,180000,0.00167
Radixsort C.,45000,1,3,0,810000,0.00307
Radixsort B.,45000,1,3,0,810000,0.007555
Bolha,45000,2,1,1012407000,1518679260,2.425995
Coquetel,45000,2,1,759768579,1518679260,1.892869
Seleção,45000,2,1,1012477500,134979,0.461639
Inserção,45000,2,1,506271408,506316418,0.187597
Shellsort,45000,2,1,1046376,1572794,0.003541
Mergesort,45000,2,1,639702,1363277,0.002808
Heapsort,45000,2,1,1224042,1971060,0.003612
Quicksort,45000,2,1,932391,446794,0.002135
Introsort,45000,2,1,823736,368648,0.00213
Contagem,45000,2,1,44999,90013,0.000876
Balde,45000,2,1,91742,181756,0.002282
Radixsort C.,45000,2,1,0,810000,0.003798
Radixsort B.,45000,2,1,0,810000,0.009586
Bolha,45000,2,2,1012449059,1515813045,2.423634
Coquetel,45000,2,2,759633672,1515813045,1.882136
Seleção,45000,2,2,1012477500,134964,0.462163
Inserção,45000,2,2,505316004,505361013,0.187022
Shellsort,45000,2,2,1043207,1569723,0.003438
Mergesort,45000,2,2,639639,1363232,0.002817
Heapsort,45000,2,2,1223660,1970487,0.003617
Quicksort,45000,2,2,891740,437998,0.002151
Introsort,45000,2,2,822979,367865,0.002165
Contagem,45000,2,2,44999,90008,0.000876
Balde,45000,2,2,91883,181892,0.002289
Radixsort C.,45000,2,2,0,810000,0.003891
Radixsort B.,45000,2,2,0,810000,0.009587
Bolha,45000,2,3,1012438719,1518082230,2.454237
Coquetel,45000,2,3,760150620,1518082230,1.954568
Seleção,45000,2,3,1012477500,134976,0.46329
Inserção,45000,2,3,506072396,506117408,0.187989
Shellsort,45000,2,3,1044145,1570801,0.003489
Mergesort,45000,2,3,639710,1363158,0.002796
Heapsort,45000,2,3,1223448,1970169,0.003623
Quicksort,45000,2,3,942418,467505,0.002123
Introsort,45000,2,3,823701,367191,0.002145
Contagem,45000,2,3,44999,90010,0.000884
Balde,45000,2,3,91812,181823,0.00226
Radixsort C.,45000,2,3,0,810000,0.004031
Radixsort B.,45000,2,3,0,810000,0.009538
Bolha,50000,0,1,49999,0,2e-05
Coquetel,50000,0,1,49999,0,3.6e-05
Seleção,50000,0,1,1249975000,0,0.571513
Inserção,50000,0,1,49999,99998,3.5e-05
Shellsort,50000,0,1,569427,1138854,0.000535
Mergesort,50000,0,1,382512,1166976,0.000539
Heapsort,50000,0,1,1446610,2319912,0.002782
Quicksort,50000,0,1,658189,120473,0.000314
Introsort,50000,0,1,658189,120473,0.0003
Contagem,50000,0,1,49999,149999,0.000136
Balde,50000,0,1,99999,249999,0.001362
Radixsort C.,50000,0,1,0,900000,0.003433
Radixsort B.,50000,0,1,0,900000,0.008153
Bolha,50000,0,2,49999,0,2.1e-05
Coquetel,50000,0,2,49999,0,4e-05
Seleção,50000,0,2,1249975000,0,0.563902
Inserção,50000,0,2,49999,99998,3.5e-05
Shellsort,50000,0,2,569427,1138854,0.000531
Mergesort,50000,0,2,382512,1166976,0.000547
Heapsort,50000,0,2,1446610,2319912,0.002732
Quicksort,50000,0,2,658189,120473,0.000293
Introsort,50000,0,2,658189,120473,0.000302
Contagem,50000,0,2,49999,149999,0.000136
Balde,50000,0,2,99999,249999,0.001435
Radixsort C.,50000,0,2,0,900000,0.003431
Radixsort B.,50000,0,2,0,900000,0.008122
Bolha,50000,0,3,49999,0,1.4e-05
Coquetel,50000,0,3,49999,0,2.5e-05
Seleção,50000,0,3,1249975000,0,0.566348
Inserção,50000,0,3,49999,99998,3.5e-05
Shellsort,50000,0,3,569427,1138854,0.000531
Mergesort,50000,0,3,382512,1166976,0.000532
Heapsort,50000,0,3,1446610,2319912,0.002753
Quicksort,50000,0,3,658189,120473,0.000295
Introsort,50000,0,3,658189,120473,0.0003
Contagem,50000,0,3,49999,149999,0.000136
Balde,50000,0,3,99999,249999,0.00135
Radixsort C.,50000,0,3,0,900000,0.003667
Radixsort B.,50000,0,3,0,900000,0.008113
Bolha,50000,1,1,1249975000,3749925000,2.119449
Coquetel,50000,1,1,1249975000,3749925000,2.101123
Seleção,50000,1,1,1249975000,75000,0.52572
Inserção,50000,1,1,1249975000,1250074998,0.473999
Shellsort,50000,1,1,784918,1382612,0.000722
Mergesort,50000,1,1,401952,1568928,0.000917
Heapsort,50000,1,1,1297786,2096676,0.00277
Quicksort,50000,1,1,1041157,220942,0.000516
Introsort,50000,1,1,1416977,240844,0.000696
Contagem,50000,1,1,49999,100000,0.000136
Balde,50000,1,1,99999,200000,0.001846
Radixsort C.,50000,1,1,0,900000,0.003417
Radixsort B.,50000,1,1,0,900000,0.008203
Bolha,50000,1,2,1249975000,3749925000,2.124591
Coquetel,50000,1,2,1249975000,3749925000,2.098634
Seleção,50000,1,2,1249975000,75000,0.519472
Inserção,50000,1,2,1249975000,1250074998,0.463111
Shellsort,50000,1,2,784918,1382612,0.000722
Mergesort,50000,1,2,401952,1568928,0.000906
Heapsort,50000,1,2,1297786,2096676,0.002751
Quicksort,50000,1,2,1041157,220942,0.000517
Introsort,50000,1,2,1416977,240844,0.000648
Contagem,50000,1,2,49999,100000,0.000141
Balde,50000,1,2,99999,200000,0.001891
Radixsort C.,50000,1,2,0,900000,0.003426
Radixsort B.,50000,1,2,0,900000,0.00817
Bolha,50000,1,3,1249975000,3749925000,2.123097
Coquetel,50000,1,3,1249975000,3749925000,2.097416
Seleção,50000,1,3,1249975000,75000,0.515441
Inserção,50000,1,3,1249975000,1250074998,0.462782
Shellsort,50000,1,3,784918,1382612,0.000737
Mergesort,50000,1,3,401952,1568928,0.000898
Heapsort,50000,1,3,1297786,2096676,0.002782
Quicksort,50000,1,3,1041157,220942,0.000516
Introsort,50000,1,3,1416977,240844,0.000677
Contagem,50000,1,3,49999,100000,0.000135
Balde,50000,1,3,99999,200000,0.001868
Radixsort C.,50000,1,3,0,900000,0.003429
Radixsort B.,50000,1,3,0,900000,0.008158
Bolha,50000,2,1,1249951564,1880454138,3.040499
Coquetel,50000,2,1,938162122,1880454138,2.331105
Seleção,50000,2,1,1249975000,149958,0.617568
Inserção,50000,2,1,626868033,626918044,0.232543
Shellsort,50000,2,1,1179783,1773090,0.004023
Mergesort,50000,2,1,718158,1530287,0.003154
Heapsort,50000,2,1,1374890,2212332,0.004063
Quicksort,50000,2,1,1044425,518685,0.002407
Introsort,50000,2,1,927138,409375,0.002396
Contagem,50000,2,1,49999,100011,0.001079
Balde,50000,2,1,101969,201981,0.002636
Radixsort C.,50000,2,1,0,900000,0.003611
Radixsort B.,50000,2,1,0,900000,0.010934
Bolha,50000,2,2,1249817359,1881055026,3.055851
Coquetel,50000,2,2,938237035,1881055026,2.3353
Seleção,50000,2,2,1249975000,149976,0.569709
Inserção,50000,2,2,627068327,627118340,0.232516
Shellsort,50000,2,2,1175366,1768684,0.003895
Mergesort,50000,2,2,718045,1530198,0.00316
Heapsort,50000,2,2,1374960,2212437,0.00408
Quicksort,50000,2,2,1032245,516563,0.002398
Introsort,50000,2,2,931831,408934,0.002375
Contagem,50000,2,2,49999,100009,0.001008
Balde,50000,2,2,101994,202004,0.002574
Radixsort C.,50000,2,2,0,900000,0.003615
Radixsort B.,50000,2,2,0,900000,0.010789
Bolha,50000,2,3,1249957609,1877946621,3.100849
Coquetel,50000,2,3,937862380,1877946621,2.333298
Seleção,50000,2,3,1249975000,149952,0.568397
Inserção,50000,2,3,626032197,626082205,0.232045
Shellsort,50000,2,3,1171556,1764598,0.003895
Mergesort,50000,2,3,718099,1530268,0.003149
Heapsort,50000,2,3,1374496,2211741,0.004083
Quicksort,50000,2,3,1029884,524912,0.002443
Introsort,50000,2,3,922154,410043,0.002417
Contagem,50000,2,3,49999,100013,0.000995
Balde,50000,2,3,101903,201917,0.002554
Radixsort C.,50000,2,3,0,900000,0.003617
Radixsort B.,50000,2,3,0,900000,0.010822
Bolha,55000,0,1,54999,0,2.2e-05
Coquetel,55000,0,1,54999,0,4.2e-05
Seleção,55000,0,1,1512472500,0,0.675084
Inserção,55000,0,1,54999,109998,3.9e-05
Shellsort,55000,0,1,634427,1268854,0.000591
Mergesort,55000,0,1,424028,1293492,0.000586
Heapsort,55000,0,1,1604706,2572056,0.003001
Quicksort,55000,0,1,723189,130473,0.000317
Introsort,55000,0,1,723189,130473,0.000331
Contagem,55000,0,1,54999,164999,0.000154
Balde,55000,0,1,109999,274999,0.001494
Radixsort C.,55000,0,1,0,990000,0.003777
Radixsort B.,55000,0,1,0,990000,0.009685
Bolha,55000,0,2,54999,0,1.7e-05
Coquetel,55000,0,2,54999,0,2.9e-05
Seleção,55000,0,2,1512472500,0,0.646756
Inserção,55000,0,2,54999,109998,3.9e-05
Shellsort,55000,0,2,634427,1268854,0.000595
Mergesort,55000,0,2,424028,1293492,0.000606
Heapsort,55000,0,2,1604706,2572056,0.003048
Quicksort,55000,0,2,723189,130473,0.00032
Introsort,55000,0,2,723189,130473,0.00033
Contagem,55000,0,2,54999,164999,0.000154
Balde,55000,0,2,109999,274999,0.001513
Radixsort C.,55000,0,2,0,990000,0.003772
Radixsort B.,55000,0,2,0,990000,0.009721
Bolha,55000,0,3,54999,0,1.6e-05
Coquetel,55000,0,3,54999,0,2.9e-05
Seleção,55000,0,3,1512472500,0,0.685561
Inserção,55000,0,3,54999,109998,4.2e-05
Shellsort,55000,0,3,634427,1268854,0.000598
Mergesort,55000,0,3,424028,1293492,0.000582
Heapsort,55000,0,3,1604706,2572056,0.003048
Quicksort,55000,0,3,723189,130473,0.000319
Introsort,55000,0,3,723189,130473,0.00033
Contagem,55000,0,3,54999,164999,0.000156
Balde,55000,0,3,109999,274999,0.001497
Radixsort C.,55000,0,3,0,990000,0.003798
Radixsort B.,55000,0,3,0,990000,0.0097
Bolha,55000,1,1,1512472500,4537417500,2.564488
Coquetel,55000,1,1,1512472500,4537417500,2.541788
Seleção,55000,1,1,1512472500,82500,0.624581
Inserção,55000,1,1,1512472500,1512582498,0.561344
Shellsort,55000,1,1,871586,1531566,0.000804
Mergesort,55000,1,1,445436,1738928,0.001002
Heapsort,55000,1,1,1447390,2336082,0.003098
Quicksort,55000,1,1,1147661,237824,0.00055
Introsort,55000,1,1,1563105,258658,0.000762
Contagem,55000,1,1,54999,110000,0.000155
Balde,55000,1,1,109999,220000,0.002067
Radixsort C.,55000,1,1,0,990000,0.003796
Radixsort B.,55000,1,1,0,990000,0.009639
Bolha,55000,1,2,1512472500,4537417500,2.567287
Coquetel,55000,1,2,1512472500,4537417500,2.539918
Seleção,55000,1,2,1512472500,82500,0.626301
Inserção,55000,1,2,1512472500,1512582498,0.56081
Shellsort,55000,1,2,871586,1531566,0.000799
Mergesort,55000,1,2,445436,1738928,0.000998
Heapsort,55000,1,2,1447390,2336082,0.003096
Quicksort,55000,1,2,1147661,237824,0.000559
Introsort,55000,1,2,1563105,258658,0.000745
Contagem,55000,1,2,54999,110000,0.000154
Balde,55000,1,2,109999,220000,0.002046
Radixsort C.,55000,1,2,0,990000,0.005814
Radixsort B.,55000,1,2,0,990000,0.009681
Bolha,55000,1,3,1512472500,4537417500,2.55778
Coquetel,55000,1,3,1512472500,4537417500,2.539585
Seleção,55000,1,3,1512472500,82500,0.628991
Inserção,55000,1,3,1512472500,1512582498,0.560896
Shellsort,55000,1,3,871586,1531566,0.000802
Mergesort,55000,1,3,445436,1738928,0.001031
Heapsort,55000,1,3,1447390,2336082,0.003112
Quicksort,55000,1,3,1147661,237824,0.000555
Introsort,55000,1,3,1563105,258658,0.000741
Contagem,55000,1,3,54999,110000,0.000155
Balde,55000,1,3,109999,220000,0.002029
Radixsort C.,55000,1,3,0,990000,0.003776
Radixsort B.,55000,1,3,0,990000,0.009593
Bolha,55000,2,1,1512415547,2267640024,3.734236
Coquetel,55000,2,1,1137872994,2267640024,2.813353
Seleção,55000,2,1,1512472500,164976,0.687978
Inserção,55000,2,1,755934999,755990006,0.280052
Shellsort,55000,2,1,1315601,1975907,0.004303
Mergesort,55000,2,1,797634,1697792,0.003494
Heapsort,55000,2,1,1526386,2454576,0.004537
